1stFlrSF,2ndFlrSF,3SsnPorch,Alley_Grvl,Alley_Pave,AsphShn,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtUnfSF,CentralAir_Y,Cond_Artery,Cond_Feedr,Cond_Norm,Cond_PosA,Cond_PosN,Cond_RRAe,Cond_RRAn,Cond_RRNe,Cond_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExAsbShng,ExBrkComm,ExBrkFace,ExCBlock,ExCemntBd,ExHdBoard,ExImStucc,ExMetalSd,ExPlywood,ExStone,ExStucco,ExVinylSd,ExWdSdng,ExWdShng,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Exterior2nd_Other,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GrLivArea,HalfBath,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities_AllPub,Utilities_NoSeWa,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1040,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,906,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,134,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,384,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1965.0,1040,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0,1,0,0,0,1,1,0,0,11200,0,0,0,0,1,70.0,0,0,0,1,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1040,1,0,0,1965,1965,2008,129500
1182,1142,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,998,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,177,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,1,736,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2005.0,2324,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,1,0,0,0,0,0,0,1,1,0,0,11924,0,0,0,0,1,85.0,1,0,0,0,0,60,0,0,0,1,0,286.0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,5,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11,1175,1,0,147,2005,2006,2006,345000
912,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,737,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,175,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,352,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1962.0,912,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,1,0,0,0,1,1,0,0,12968,0,0,0,0,1,70.04995836802665,0,1,0,0,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,176,0,1,4,912,1,0,140,1962,1962,2008,144000
1494,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1494,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,840,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2006.0,1494,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,0,1,0,0,0,0,1,1,0,0,10652,0,0,0,0,1,91.0,1,0,0,0,0,20,0,0,0,1,0,306.0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7,1494,1,0,160,2006,2007,2007,279500
1253,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,733,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,520,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,352,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1960.0,1253,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,1,0,0,0,1,1,0,0,10920,1,0,0,0,0,70.04995836802665,1,0,0,0,0,20,0,0,0,1,0,212.0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,213,5,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1253,1,0,0,1960,1960,2008,157000
854,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,832,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,576,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1991.0,854,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16,1,0,0,0,1,0,0,0,1,1,0,0,6120,1,0,0,0,0,51.0,0,0,0,1,0,45,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,8,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,832,1,0,48,1929,2001,2007,132000
1004,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,578,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,426,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,480,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1970.0,1004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,1,0,0,0,1,1,0,0,11241,0,1,0,0,0,70.04995836802665,1,0,0,0,0,20,0,0,0,1,0,180.0,0,1,0,0,0,0,1,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1004,1,0,0,1970,1970,2010,149000
1296,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,516,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1967.0,1296,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,2,0,0,0,1,0,0,0,1,1,0,0,10791,0,0,0,0,1,72.0,0,0,0,1,0,90,0,0,0,1,0,0.0,0,0,1,0,0,0,1,0,500,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,1,0,0,1967,1967,2006,90000
1114,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,646,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,468,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,576,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2004.0,1114,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,1,0,0,0,0,1,1,0,0,13695,0,0,0,0,1,66.0,0,0,0,1,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1114,1,0,0,2004,2004,2008,159000
1339,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,504,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,525,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,294,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1958.0,1339,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,0,0,1,0,0,0,1,1,0,0,7560,0,0,0,0,1,70.0,0,0,0,1,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,1029,1,0,0,1958,1965,2009,139000
1158,1218,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1158,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,853,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2005.0,2376,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21,1,0,0,1,0,0,0,0,1,1,0,0,14215,1,0,0,0,0,101.0,1,0,0,0,0,60,0,0,0,1,0,380.0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9,1158,1,0,240,2005,2006,2006,325300
1108,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,637,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,280,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1930.0,1108,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,22,1,0,0,1,0,1,0,0,0,1,0,0,7449,0,0,0,0,1,57.0,0,0,0,1,0,45,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,637,1,0,0,1930,1950,2007,139400
1795,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1777,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,534,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2002.0,1795,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,0,1,0,0,0,0,1,1,0,0,9742,0,0,0,0,1,75.0,0,0,0,1,0,20,0,0,0,1,0,281.0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1777,1,0,171,2002,2002,2008,230000
1060,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,840,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,572,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1976.0,1060,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,1,0,0,0,1,1,0,0,4224,0,0,0,0,1,44.0,0,0,0,1,0,120,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,7,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1040,1,0,100,1976,1976,2007,129900
1060,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,188,668,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,204,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,270,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1968.0,1060,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0,0,1,0,0,0,0,1,1,0,0,8246,0,0,0,0,1,70.04995836802665,1,0,0,0,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90,8,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1060,1,0,406,1968,2001,2010,154000
1600,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1566,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,890,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2007.0,1600,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0,0,1,0,0,0,0,1,1,0,0,14230,1,0,0,0,0,110.0,0,0,0,1,0,20,0,0,0,1,0,640.0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1566,1,0,0,2007,2007,2009,256300
900,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,234,486,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,180,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,576,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2005.0,900,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0,0,1,0,0,0,0,1,1,0,0,7200,1,0,0,0,0,60.0,0,0,0,1,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,7,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,900,1,0,222,1951,2000,2010,134800
1704,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1218,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,486,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,772,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2008.0,1704,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0,0,1,0,0,0,0,1,1,0,0,11478,0,0,0,0,1,98.0,0,0,0,1,0,20,0,0,0,1,0,200.0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1704,1,0,0,2007,2008,2010,306000
1600,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1277,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,319,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1957.0,1600,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0,0,0,1,0,0,0,1,1,0,0,16321,0,1,0,0,0,47.0,1,0,0,0,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,258,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1484,1,0,288,1957,1997,2006,207500
520,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,520,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,240,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1920.0,520,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,1,0,1,0,0,0,0,0,1,1,0,0,6324,0,0,0,0,1,60.0,1,0,0,0,0,30,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,520,1,0,49,1927,1950,2008,68500
