1stFlrSF,2ndFlrSF,3SsnPorch,AllRooms,Alley,AsphShn,Bath,BedroomAbvGr,BldgType,BsmtBath,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtQual,BsmtUnfSF,CentralAir_Y,Density,Dortmund_Nordstadt,Electrical,EnclosedPorch,ExAsbShng,ExBrkComm,ExBrkFace,ExCBlock,ExCemntBd,ExHdBoard,ExImStucc,ExMetalSd,ExPlywood,ExStone,ExStucco,ExVinylSd,ExWdSdng,ExWdShng,ExterCond,ExterQual,Exterior2nd_Other,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,FireplaceQu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional,GarageArea,GarageCars,GarageCond,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GoodNbh,GrLivArea,Heating,HeatingQC,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MasVnrType,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,NearPark,NearRailroad,NearStreet,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RelFirePlaces,RelKitchen,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,VeryGoodNbh,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1170,1175,0,11.5,0,0,2.5,4,1,0.0,3,0,503,0,0,0,0,0,1,0,0,0,0,0,0,1,4,449,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,4,1,1,0,0,0,0,0,0,360,2,3,0,0,1,3,0,0,0,0,0,1,1932.0,0,2345,1,3,0,0,0,0,0,1,0,0,1175,1,3,0,1,16560,0,80.0,1,0,70,0.0,0,0,0,0,0,0,7,0,0,0,0,8,6,1,0,0,4,3,0,1,0,0,0,0,0,0,0,2,9,952,0,0,1932,1950,2006,239000
2129,743,0,11.5,0,0,2.5,4,1,0.0,3,0,700,0,0,0,1,0,0,0,0,0,0,0,0,1,4,983,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,1,0,0,1,0,0,0,0,541,2,3,1,0,0,3,0,1,0,0,0,0,1992.0,1,2872,1,5,1,0,0,0,0,0,0,0,1176,1,4,0,1,10678,0,85.0,0,0,50,337.0,1,0,0,0,0,0,4,0,0,0,33,5,8,1,0,0,3,4,0,0,0,1,0,0,0,0,0,2,9,1683,1,0,1992,2000,2007,285000
923,0,0,6.0,0,0,1.0,3,1,1.0,3,0,658,0,1,0,0,0,0,0,0,0,0,0,0,1,3,218,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,264,1,3,0,0,1,3,0,1,0,0,0,0,1984.0,0,923,1,3,0,0,1,0,0,0,0,0,1177,1,3,0,1,6951,1,37.0,1,0,20,0.0,0,0,0,0,0,0,10,0,0,0,0,5,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,876,0,362,1984,1985,2008,119500
818,406,0,6.0,2,0,1.0,3,1,0.0,3,0,468,0,0,0,0,0,1,0,0,0,0,0,0,1,3,350,1,2,1,1,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,210,1,3,0,0,1,3,0,0,0,0,0,1,1926.0,0,1224,1,3,1,0,0,0,0,0,0,0,1178,1,3,1,1,3950,0,70.04995836802665,0,0,50,0.0,0,0,0,0,0,0,12,0,0,1,0,8,6,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,818,0,0,1926,2004,2009,115000
820,523,0,8.5,0,0,1.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,731,1,1,0,1,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,4,1,1,0,0,0,0,0,0,186,1,3,0,0,1,2,0,0,0,0,0,1,1921.0,0,1343,1,5,1,0,0,0,0,0,0,0,1179,1,3,0,1,7681,1,54.0,1,0,50,0.0,0,0,0,0,0,0,7,0,0,0,0,6,5,1,0,0,4,3,0,1,0,0,0,0,0,0,0,2,7,731,0,192,1921,1950,2009,154900
1124,0,0,6.0,0,0,1.0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.5061638868744,0,1124,1,4,0,0,1,0,0,0,0,0,1180,1,3,0,1,8335,1,77.0,0,0,20,0.0,0,0,0,0,0,0,4,0,0,0,36,5,5,0,0,0,4,3,0,1,0,0,0,0,0,0,0,2,5,0,0,0,1954,1954,2006,93000
1298,1216,0,10.5,0,0,2.5,4,1,0.0,3,0,1216,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,693,2,3,1,0,0,3,0,1,0,0,0,0,1990.0,1,2514,1,5,0,0,0,0,0,1,0,0,1181,1,3,0,1,11170,1,70.04995836802665,1,0,60,0.0,0,0,0,0,0,0,4,0,0,0,0,5,7,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,8,1216,0,0,1990,1991,2006,250000
1652,0,153,7.0,0,0,2.0,2,1,1.5,3,3,1480,0,0,0,1,0,0,0,0,0,0,0,0,1,5,120,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,1,0,0,1,0,0,0,0,482,2,3,1,0,0,3,0,1,0,0,0,0,2008.0,0,1652,1,5,0,0,1,0,0,0,0,0,1182,1,4,1,2,5587,0,64.0,1,0,120,186.0,1,0,0,0,0,0,11,0,0,0,53,5,8,1,0,0,4,4,0,0,0,1,0,0,1,1,0,2,5,1600,0,162,2008,2008,2008,392500
2411,2065,0,13.5,0,0,3.5,4,1,1.0,3,2,2096,0,0,0,1,0,0,0,0,0,0,0,0,1,5,300,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,4,0,0,0,1,0,3,2,0,0,1,0,0,0,0,813,3,3,1,0,0,3,0,1,0,0,0,0,1996.0,1,4476,1,5,0,0,0,0,0,1,0,0,1183,1,5,0,1,15623,1,160.0,1,0,60,0.0,0,0,0,0,0,0,7,0,0,0,78,5,10,1,555,1,6,5,0,0,0,1,0,0,0,0,0,2,10,2396,1,171,1996,1996,2007,745000
1130,0,0,6.0,2,0,1.0,2,1,1.0,3,0,821,0,0,0,0,0,1,0,0,0,0,0,0,1,3,299,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,4,1,1,0,0,0,0,0,0,720,2,3,0,0,1,3,0,0,0,0,0,1,1970.0,0,1130,1,5,0,0,1,0,0,0,0,0,1184,1,3,0,1,10800,0,60.0,0,0,30,0.0,0,0,0,0,0,0,6,0,0,0,0,6,5,1,0,0,4,3,0,0,0,1,0,0,0,0,0,2,5,1120,0,229,1920,1950,2006,120000
1572,0,0,6.5,0,0,1.5,3,1,1.0,3,3,1159,0,0,0,0,0,1,0,0,0,0,0,0,1,3,413,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,3,2,0,1,0,0,0,0,0,995,3,3,0,1,0,3,1,0,0,0,0,0,1963.0,1,1572,1,4,0,0,1,0,0,0,0,0,1185,1,3,0,2,35133,0,50.0,0,0,20,226.0,1,0,0,0,0,0,5,0,0,0,263,4,5,1,0,0,6,3,0,0,0,1,0,0,0,0,263,1,5,1572,0,0,1963,1963,2007,186700
949,272,0,8.0,0,0,1.0,4,1,1.0,3,0,392,0,0,1,0,0,0,0,0,0,0,0,0,1,3,392,1,1,1,1,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,392,1,3,0,0,1,3,0,1,0,0,0,0,1965.0,0,1221,1,4,1,0,0,0,0,0,0,0,1186,1,3,0,1,9738,0,60.0,0,0,50,0.0,0,0,0,0,0,0,3,0,0,0,0,7,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,7,784,0,0,1924,1950,2006,104900
1014,685,0,9.0,0,0,2.0,3,0,1.0,3,1,440,0,0,1,0,0,0,0,0,0,0,0,0,1,2,538,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,420,2,2,0,0,1,2,0,0,0,0,1,0,1920.0,0,1699,1,3,0,0,0,0,0,1,0,0,1187,2,3,1,2,10615,1,107.0,1,0,190,0.0,0,0,0,0,0,0,8,0,0,1,74,5,3,1,0,0,0,6,0,1,0,0,0,0,0,0,0,2,7,978,0,0,1900,1970,2009,95000
1624,0,0,7.0,0,0,2.0,2,1,1.0,3,0,1456,0,0,0,1,0,0,0,0,0,0,0,0,1,4,168,1,1,0,1,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,1,0,0,0,2,1,0,0,1,0,0,0,0,757,3,3,0,1,0,3,0,1,0,0,0,0,1994.0,1,1624,1,5,0,0,1,0,0,0,0,0,1188,1,4,0,1,12461,1,89.0,0,0,20,0.0,0,0,0,0,0,0,7,0,0,0,114,5,8,1,0,0,2,4,0,1,0,0,0,0,0,0,0,2,5,1624,1,0,1994,1995,2006,262000
831,829,0,9.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,831,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,493,2,3,0,1,0,3,0,1,0,0,0,0,2002.0,0,1660,1,5,0,0,0,0,0,1,0,0,1189,1,4,0,1,8935,0,68.0,1,0,60,95.0,1,0,0,0,0,0,7,0,0,0,68,5,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,7,831,0,144,2002,2002,2009,195000
1028,776,0,9.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,994,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,3,1,0,0,1,0,0,0,0,442,2,3,1,0,0,3,0,1,0,0,0,0,1999.0,0,1804,1,4,0,0,0,0,0,1,0,0,1190,1,4,0,1,7500,0,60.0,0,0,60,0.0,0,0,0,0,0,0,6,0,0,0,60,5,7,1,0,0,3,4,0,1,0,0,0,0,0,0,0,2,7,994,0,140,1999,1999,2010,189000
1622,0,0,8.0,0,0,1.0,3,0,1.0,3,2,1159,0,0,1,0,0,0,0,0,0,0,0,0,1,3,90,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1356,4,3,1,0,0,3,1,0,0,0,0,0,1975.0,0,1622,1,5,0,0,1,0,0,0,0,0,1191,1,3,1,2,32463,0,70.04995836802665,0,0,190,149.0,1,0,0,0,0,0,3,0,0,0,0,4,4,1,0,0,3,3,0,1,0,0,0,0,0,0,0,2,7,1249,0,439,1961,1975,2007,168000
764,677,0,7.5,2,0,2.5,2,0,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,776,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,492,2,3,0,0,1,3,0,0,0,0,0,1,1999.0,1,1441,1,5,0,0,0,0,0,1,0,0,1192,1,4,0,1,2645,0,24.0,0,0,160,456.0,1,0,0,0,0,0,11,0,0,0,0,5,8,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,5,776,0,206,1999,2000,2007,174000
842,630,0,7.0,2,0,1.0,3,1,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,702,1,2,1,1,84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,250,1,2,0,0,1,3,0,0,0,0,0,1,1925.0,0,1472,1,4,1,0,0,0,0,0,0,0,1193,1,4,0,1,9600,0,60.0,0,0,50,0.0,0,0,0,0,0,0,7,0,0,0,0,8,5,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,6,702,0,0,1925,1994,2007,125000
1224,0,0,7.0,0,0,2.0,2,1,1.0,3,0,883,0,0,0,1,0,0,0,0,0,0,0,0,1,5,341,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,402,2,3,1,0,0,3,0,1,0,0,0,0,1999.0,0,1224,1,5,0,0,1,0,0,0,0,0,1194,1,3,0,1,4500,1,70.04995836802665,0,0,120,425.0,1,0,0,0,0,0,6,0,0,0,304,5,6,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,5,1224,0,0,1999,1999,2009,165000
663,689,0,8.5,0,0,1.5,4,1,0.0,3,0,371,0,1,0,0,0,0,0,0,0,0,0,0,1,3,292,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,299,1,3,1,0,0,3,0,1,0,0,0,0,1969.0,0,1352,1,3,0,0,0,0,0,1,0,0,1195,1,3,0,1,9364,1,80.0,0,0,60,143.0,1,0,0,0,0,0,3,0,0,0,36,7,6,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,7,663,0,379,1969,1969,2010,158000
728,728,0,10.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,728,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400,2,3,1,0,0,3,0,1,0,0,0,0,2005.0,0,1456,1,5,0,0,0,0,0,1,0,0,1196,1,4,0,1,8029,0,51.0,1,0,60,0.0,0,0,0,0,0,0,7,0,0,0,24,5,6,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,8,728,0,100,2005,2005,2008,176000
879,984,0,11.5,0,0,2.5,4,1,0.0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,879,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,660,3,3,1,0,0,3,0,0,0,1,0,0,2006.0,0,1863,1,5,0,0,0,0,0,1,0,0,1197,1,4,0,1,14054,0,58.0,1,0,60,0.0,0,0,0,0,0,0,11,0,0,0,17,5,7,1,0,0,4,4,0,1,0,0,0,0,1,1,0,2,9,879,0,100,2006,2006,2006,219210
815,875,0,8.0,0,0,1.0,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,815,1,2,1,1,330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,4,1,1,0,0,0,0,0,0,225,1,3,0,0,1,3,0,0,0,0,0,1,1916.0,0,1690,1,5,0,0,0,0,1,0,0,0,1198,1,3,1,1,8850,1,65.0,1,0,75,0.0,0,0,0,0,0,0,7,0,0,0,0,6,7,1,0,0,4,3,0,1,0,0,0,0,0,0,0,2,7,815,0,0,1916,1950,2006,144000
1212,0,0,8.0,0,0,2.0,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1212,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,573,2,3,0,1,0,3,0,1,0,0,0,0,2001.0,0,1212,1,5,0,0,1,0,0,0,0,0,1199,1,4,0,1,9100,0,70.0,0,0,20,0.0,0,0,0,0,0,0,6,0,0,0,0,5,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,6,1212,0,356,2001,2001,2009,178000
1382,0,0,7.5,0,0,1.5,3,1,0.0,3,0,547,0,0,0,0,0,1,0,0,0,0,0,0,1,3,504,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,459,2,3,0,0,1,3,0,1,0,0,0,0,1974.0,0,1382,1,4,0,0,1,0,0,0,0,0,1200,1,3,0,1,11235,0,75.0,0,0,20,51.0,1,0,0,0,0,0,10,0,0,0,82,5,4,1,0,0,1,3,0,1,0,0,0,0,0,0,0,2,6,1051,0,0,1963,1979,2006,148000
864,0,0,6.0,0,0,1.0,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,864,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,280,1,3,0,0,1,3,0,1,0,0,0,0,1972.0,0,864,1,4,0,0,1,0,0,0,0,0,1201,1,3,0,1,9353,0,71.0,0,0,20,0.0,0,0,0,1,0,0,7,0,0,0,0,5,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,864,0,0,1970,1970,2006,116050
866,913,0,8.5,0,0,2.5,3,1,0.0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,866,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,546,2,3,0,1,0,3,0,1,0,0,0,0,1998.0,0,1779,1,5,0,0,0,0,0,1,0,0,1202,1,4,0,1,10400,1,80.0,0,0,60,0.0,0,0,0,0,0,0,3,0,0,0,36,5,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,6,866,0,198,1998,1998,2009,197900
884,464,0,6.0,0,0,1.0,3,1,1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,884,1,2,1,1,208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,216,1,3,0,0,1,3,0,0,0,0,0,1,1960.0,0,1348,1,5,1,0,0,0,0,0,0,0,1203,1,3,0,1,6000,1,50.0,0,0,50,0.0,0,0,0,0,0,0,5,0,0,0,0,8,5,0,0,0,2,3,0,1,0,0,0,0,0,0,0,2,5,884,0,0,1925,1997,2009,117000
1630,0,0,8.0,0,0,2.0,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1630,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,3,1,0,0,1,0,0,0,0,451,2,3,0,0,1,3,0,1,0,0,0,0,2000.0,0,1630,1,5,0,0,1,0,0,0,0,0,1204,1,4,0,1,9750,0,75.0,0,0,20,171.0,1,0,0,0,0,0,10,0,0,0,234,5,7,1,0,0,3,4,0,1,0,0,0,0,0,0,0,2,6,1630,0,74,2000,2001,2009,213000
1074,0,0,7.5,0,0,1.5,3,1,1.0,3,0,788,0,1,0,0,0,0,0,0,0,0,0,0,1,4,268,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,495,2,3,0,1,0,3,0,1,0,0,0,0,1975.0,0,1074,1,5,0,0,1,0,0,0,0,0,1205,1,3,0,1,10140,0,78.0,0,0,20,0.0,0,0,0,0,0,0,7,0,0,0,88,6,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,1056,0,0,1975,1975,2006,153500
2196,0,0,9.0,0,0,2.0,3,1,0.0,3,1,485,177,1,0,0,0,0,0,0,1,0,0,0,0,4,1496,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,701,3,3,0,1,0,3,0,1,0,0,0,0,1990.0,0,2196,1,4,0,0,1,0,0,0,0,0,1206,1,4,0,1,14684,1,90.0,1,0,20,234.0,1,0,0,0,0,0,6,0,0,0,70,7,7,1,0,0,3,4,0,0,0,1,0,0,0,0,0,2,7,2158,0,84,1990,1991,2009,271900
1056,0,0,6.0,0,0,1.0,2,1,1.0,3,0,1056,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,384,1,3,0,0,1,3,0,0,0,0,0,1,1966.0,0,1056,1,3,0,0,1,0,0,0,0,0,1207,1,3,0,1,8900,0,70.04995836802665,0,0,20,0.0,0,0,0,0,0,0,11,0,0,0,42,4,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,1056,0,0,1966,1966,2006,107000
1700,0,0,9.0,0,0,2.0,3,1,1.0,3,2,340,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1342,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,544,2,3,0,1,0,3,0,1,0,0,0,0,2003.0,0,1700,1,5,0,0,1,0,0,0,0,0,1208,1,4,0,1,9135,0,70.0,0,0,20,120.0,1,0,0,0,0,0,5,0,0,0,23,5,6,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,7,1682,0,192,2003,2003,2006,200000
1283,0,0,7.0,0,0,1.0,3,1,1.0,3,0,504,108,0,0,0,0,1,0,0,1,0,0,0,0,3,319,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,506,2,3,0,0,1,3,0,0,0,0,0,1,1980.0,0,1283,1,3,0,0,1,0,0,0,0,0,1209,1,3,0,1,7763,0,70.0,0,0,20,0.0,0,0,0,0,0,0,10,0,0,0,0,7,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,931,0,0,1962,1980,2008,140000
1660,0,0,10.0,0,0,2.0,3,1,1.0,3,1,1220,0,0,0,1,0,0,0,0,0,0,0,0,1,5,440,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,500,2,3,0,1,0,3,0,1,0,0,0,0,2006.0,1,1660,1,5,0,0,1,0,0,0,0,0,1210,1,4,0,1,10182,1,85.0,1,0,20,420.0,1,0,0,0,0,0,5,0,1,0,50,5,8,1,0,0,4,4,0,0,0,1,0,0,1,1,0,2,8,1660,0,322,2006,2006,2006,290000
1055,790,0,10.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1055,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,1,0,0,0,3,1,0,0,1,0,0,0,0,462,2,3,0,1,0,3,0,1,0,0,0,0,1992.0,0,1845,1,5,0,0,0,0,0,1,0,0,1211,1,4,0,1,11218,0,70.0,0,0,60,0.0,0,0,0,1,0,400,5,0,0,0,104,5,6,1,0,0,3,4,0,1,0,0,0,0,0,0,0,2,8,1055,0,635,1992,1992,2010,189000
1080,672,0,10.0,0,0,2.0,4,1,0.0,3,2,427,0,0,0,1,0,0,0,0,0,0,0,0,1,4,132,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,492,2,3,0,1,0,3,0,0,1,0,0,0,1988.0,0,1752,1,4,1,0,0,0,0,0,0,0,1212,1,3,1,2,12134,0,152.0,1,0,50,0.0,0,0,0,0,0,0,6,0,0,0,12,7,8,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,8,559,0,325,1988,2005,2010,164000
672,0,0,5.0,0,0,1.0,2,1,1.0,3,0,344,0,0,0,0,0,1,0,0,0,0,0,0,1,3,328,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,234,1,3,0,0,1,3,0,1,0,0,0,0,1941.0,0,672,1,3,0,0,1,0,0,0,0,0,1213,1,3,0,1,9340,0,50.0,0,0,30,0.0,0,0,0,0,0,0,8,0,0,0,113,6,4,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,4,672,0,0,1941,1950,2009,113000
960,0,0,3.0,0,0,0.0,0,1,1.5,4,2,648,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,364,1,3,0,0,1,3,0,1,0,0,0,0,1965.0,0,960,1,5,0,0,0,0,0,0,0,1,1214,1,3,0,1,10246,1,70.04995836802665,1,0,80,0.0,0,0,0,0,0,0,5,0,0,0,0,9,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,3,648,0,88,1965,2001,2006,145000
999,0,0,7.0,0,0,1.0,3,1,1.0,3,2,784,0,0,1,0,0,0,0,0,0,0,0,0,1,3,141,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,300,1,3,0,0,1,3,0,1,0,0,0,0,1962.0,0,999,1,3,0,0,0,0,0,0,1,0,1215,1,3,0,1,10205,0,69.0,1,0,85,0.0,0,0,0,0,0,0,5,0,0,0,72,5,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,925,0,150,1962,1962,2006,134500
894,0,0,6.0,0,0,1.0,3,1,0.0,3,0,180,374,0,0,0,0,1,0,0,0,0,1,0,0,3,340,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,384,1,3,0,1,0,3,0,0,0,0,0,1,1966.0,0,894,1,3,0,0,1,0,0,0,0,0,1216,1,3,0,1,7094,0,99.0,1,0,20,0.0,0,0,0,0,0,0,5,0,0,0,0,5,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,894,0,0,1966,1966,2007,125000
1318,584,0,10.0,0,0,2.0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,539,2,3,0,0,1,3,0,1,0,0,0,0,1978.0,0,1902,1,3,1,0,0,0,0,0,0,0,1217,2,3,0,1,8930,0,68.0,0,0,90,0.0,0,0,0,0,0,0,4,0,1,0,0,5,6,1,0,0,0,6,0,1,0,0,0,0,0,0,0,2,8,0,0,0,1978,1978,2010,112000
